"station_id","history_id","station_name","lon","lat","province","elev","freq","network_id","native_id"
6649,8517,"Sechelt",-123.7,49.45,"BC",86,"daily",19,"1047172"
6649,8539,"Sechelt",-123.7152625,49.4579966666667,"BC",86,"1-hourly",19,"1047172"
6649,8521,"Sechelt",-123.7,49.45,"BC",86,"daily",19,"1047172"
6649,8545,"Sechelt",-123.7,49.45,"BC",86,"daily",19,"1047172"
6650,8335,"Sheringham Point",-123.921027777778,48.3768055555556,"BC",22.3,"1-hourly",19,"1017254"
6651,8336,"Sisters Islets",-124.434944444444,49.4866111111111,"BC",20,"1-hourly",19,"1027403"
6652,8337,"Smithers Airport",-127.182777777778,54.8247222222222,"BC",521.8,"daily",19,"1077500"
6652,8366,"Smithers Airport",-127.182777777778,54.8252777777778,"BC",521.8,"1-hourly",19,"1077500"
6653,8338,"Solander Island",-127.940497222222,50.1116944444444,"BC",98.7,"1-hourly",19,"1037553"
6654,8339,"Sparwood",-114.882777777778,49.7452777777778,"BC",1137.7,"1-hourly",19,"1157630"
6655,8340,"Sparwood",-114.886027777778,49.7453611111111,"BC",1137.7,"1-hourly",19,"1157631"
6656,8341,"Squamish Airport",-123.161111111111,49.7833333333333,"BC",52.11,"1-hourly",19,"10476F0"
6657,8342,"Stewart Airport",-129.985,55.9361111111111,"BC",7.3,"1-hourly",19,"1067742"
6658,8667,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8676,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12094,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8669,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8668,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12121,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12123,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12127,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8686,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12129,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12134,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12132,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12083,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12106,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8685,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8664,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12092,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8684,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8665,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12095,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8674,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12085,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12097,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8682,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12098,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12088,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12105,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8673,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8675,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12104,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12112,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12086,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8661,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8672,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8679,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12108,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12107,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12099,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12091,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8670,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12093,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8683,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12089,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12096,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12115,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12113,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12119,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12117,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8678,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12110,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8681,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8680,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8662,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12103,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12101,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12125,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12084,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8677,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12087,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8343,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"1-hourly",19,"112G8L1"
6658,8666,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12090,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8663,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12102,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,8671,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6658,12111,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12100,"Summerland",-119.638388888889,49.5637222222222,"BC",454.2,"daily",19,"112G8L1"
6658,12136,"Summerland",-119.648694444444,49.5625555555556,"BC",454.2,"1-hourly",19,"112G8L1"
6659,8344,"Tatlayoko Lake",-124.403138888889,51.6745555555556,"BC",875,"1-hourly",19,"1088015"
6660,12109,"Terrace Airport",-128.578333333333,54.4686111111111,"BC",217.3,"1-hourly",19,"1068130"
6660,12124,"Terrace Airport",-128.578333333333,54.4686111111111,"BC",217.3,"1-hourly",19,"1068130"
6660,12130,"Terrace Airport",-128.5775,54.4663888888889,"BC",217.3,"daily",19,"1068130"
6660,12133,"Terrace Airport",-128.578333333333,54.4686111111111,"BC",217.3,"1-hourly",19,"1068130"
6660,12135,"Terrace Airport",-128.5775,54.4663888888889,"BC",217.3,"daily",19,"1068130"
6660,12137,"Terrace Airport",-128.578333333333,54.4686111111111,"BC",217.3,"1-hourly",19,"1068130"
6660,12128,"Terrace Airport",-128.578333333333,54.4686111111111,"BC",217.3,"1-hourly",19,"1068130"
6660,12118,"Terrace Airport",-128.5775,54.4663888888889,"BC",217.3,"daily",19,"1068130"
6660,12114,"Terrace Airport",-128.5775,54.4663888888889,"BC",217.3,"daily",19,"1068130"
6660,12122,"Terrace Airport",-128.5775,54.4663888888889,"BC",217.3,"daily",19,"1068130"
6660,8345,"Terrace Airport",-128.5775,54.4663888888889,"BC",217.3,"1-hourly",19,"1068130"
6660,12126,"Terrace Airport",-128.5775,54.4663888888889,"BC",217.3,"daily",19,"1068130"
6660,12116,"Terrace Airport",-128.578333333333,54.4686111111111,"BC",217.3,"1-hourly",19,"1068130"
6660,12120,"Terrace Airport",-128.578333333333,54.4686111111111,"BC",217.3,"1-hourly",19,"1068130"
6661,8346,"Tetsa River",-124.231945833333,58.6525013888889,"BC",792.8,"1-hourly",19,"1195J29"
6661,12131,"Tetsa River",-124.235847777778,58.6530711111111,"BC",792.8,"1-hourly",19,"1195J29"
6662,8347,"Tofino Airport",-125.7725,49.0822222222222,"BC",24.45,"1-hourly",19,"1038205"
6663,8348,"University of Victoria",-123.304611111111,48.457,"BC",60.1,"1-hourly",19,"1018598"
6664,8349,"Vancouver Harbour",-123.121869444444,49.2953527777778,"BC",2.5,"1-hourly",19,"1108446"
6665,8350,"Vancouver Int'l Airport",-123.181944444444,49.195,"BC",4.3,"1-hourly",19,"1108447"
6666,8351,"Vernon",-119.193555555556,50.2233055555556,"BC",482,"1-hourly",19,"1128581"
6667,8352,"Victoria Gonzales",-123.32525,48.4134166666667,"BC",69.8,"1-hourly",19,"1018611"
6668,8353,"Victoria Harbour",-123.3875,48.4227777777778,"BC",0,"1-hourly",19,"1018615"
6669,8354,"Victoria Hartland",-123.459138888889,48.5338333333333,"BC",154.1,"1-hourly",19,"1018FJ5"
6670,8355,"Victoria Int'l Airport",-123.425833333333,48.6472222222222,"BC",19.51,"1-hourly",19,"1018620"
6671,8356,"Warfield",-117.738888888889,49.1119444444444,"BC",566.9,"1-hourly",19,"1148705"
6672,8357,"West Vancouver",-123.193183333333,49.3469972222222,"BC",168,"daily",19,"1108824"
6672,8368,"West Vancouver",-123.193299722222,49.347,"BC",168,"1-hourly",19,"1108824"
6673,8358,"Whistler",-122.954833333333,50.1288891666667,"BC",657.8,"1-hourly",19,"1048898"
6674,8359,"Whistler - Nesters",-122.954611111111,50.1289444444444,"BC",659,"1-hourly",19,"1100875"
6675,8360,"White Rock",-122.783888888889,49.0180555555556,"BC",13,"1-hourly",19,"1108910"
6676,8588,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8605,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8575,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8629,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8609,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8641,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8660,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8579,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8643,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8621,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8361,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"1-hourly",19,"1098940"
6676,8634,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8597,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8592,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8637,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8656,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8563,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8584,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8652,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8567,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8618,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8571,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8555,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8559,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8601,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8613,"Williams Lake Airport",-122.054444444444,52.1833333333333,"BC",940.3,"1-hourly",19,"1098940"
6676,8625,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6676,8647,"Williams Lake Airport",-122.054166666667,52.1830555555556,"BC",940.3,"daily",19,"1098940"
6677,8375,"Yoho National Park",-116.344444444444,51.4427777777778,"BC",1615,"1-hourly",19,"11790J1"
6677,8370,"Yoho National Park",-116.344472222222,51.4429166666667,"BC",1615,"1-hourly",19,"11790J1"
6677,8376,"Yoho National Park",-116.344472222222,51.4429166666667,"BC",1615,"1-hourly",19,"11790J1"
6677,8362,"Yoho National Park",-116.344444444444,51.4427777777778,"BC",1615,"1-hourly",19,"11790J1"
6678,8363,"Campbell River Airport",-125.273055555556,49.9519444444444,"BC",108.2,"1-hourly",19,"1021261"
6679,8364,"Mackenzie Airport",-123.133333333333,55.2994444444444,"BC",690.1,"1-hourly",19,"1184791"
6680,8365,"Merritt",-120.778055555556,50.1125019444444,"BC",591,"1-hourly",19,"1125073"
6681,8367,"Bella Bella Airport",-128.156666666667,52.185,"BC",43,"1-hourly",19,"1060815"
6682,8371,"Dease Lake Airport",-130.032222222222,58.4222222222222,"BC",802.8,"1-hourly",19,"1192341"
6682,8405,"Dease Lake Airport",-130.031388888889,58.4222222222222,"BC",802.8,"1-hourly",19,"1192341"
6683,8373,"Sparwood Airport",-114.882777777778,49.7452777777778,"BC",1137.7,"1-hourly",19,"1157630"
6684,8374,"Tofino Airport",-125.766394444444,49.0797222222222,"BC",24.45,"1-hourly",19,"1038205"
6685,8377,"Beaver Creek Airport",-140.8675,62.4102777777778,"YT",649,"1-hourly",19,"2100160"
6686,8404,"Burwash Airport",-139.04,61.3705555555556,"YT",805.3,"1-hourly",19,"2100181"
6686,8378,"Burwash Airport",-139.032233888889,61.3700083333333,"YT",805.3,"1-hourly",19,"2100181"
6687,8379,"Carmacks",-136.191972222222,62.115,"YT",542.9,"1-hourly",19,"2100301"
6688,8380,"Dawson Airport",-139.127777777778,64.0430555555556,"YT",370.33,"1-hourly",19,"2100402"
6689,8381,"Faro Airport",-133.375833333333,62.2075,"YT",716.6,"1-hourly",19,"2100517"
6690,8382,"Haines Junction",-137.580278888889,60.7725022222222,"YT",595.3,"1-hourly",19,"2100630"
6691,8383,"Herschel Island",-138.913388888889,69.5681944444444,"YT",1.2,"1-hourly",19,"2100636"
6692,8384,"Ivvavik National Park",-140.15,69.1644444444444,"YT",243.8,"1-hourly",19,"2100660"
6693,8385,"Komakuk Beach",-140.196944444444,69.6119444444444,"YT",13.2,"1-hourly",19,"2100682"
6694,8386,"Macmillan Pass",-130.03723,63.2436183333333,"YT",1379,"1-hourly",19,"2100693"
6695,8387,"Mayo Airport",-135.866666666667,63.6166666666667,"YT",503.8,"1-hourly",19,"2100700"
6696,8388,"Old Crow Airport",-139.839166666667,67.5705555555556,"YT",250.24,"1-hourly",19,"2100800"
6697,8389,"Rock River",-136.218055555556,66.9811111111111,"YT",731,"1-hourly",19,"2100935"
6698,8390,"Shingle Point Airport",-137.216666666667,68.95,"YT",49.4,"1-hourly",19,"2100950"
6699,8391,"Teslin Airport",-132.735888888889,60.1741388888889,"YT",705,"1-hourly",19,"2101100"
6700,13050,"Watson Lake",-128.82,60.12,"YT",689.5,"1-hourly",19,"2101204"
6700,8392,"Watson Lake Airport",-128.822333333333,60.1165,"YT",689.5,"1-hourly",19,"2101204"
6701,8606,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8622,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8600,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8560,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8593,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8594,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8585,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8393,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"1-hourly",19,"2101300"
6701,8564,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8581,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8580,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8568,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8614,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8653,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8657,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8602,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8556,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8552,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8572,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8630,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6701,8644,"Whitehorse Airport",-135.068833333333,60.7095,"YT",706.2,"daily",19,"2101300"
6701,8649,"Whitehorse Airport",-135.067222222222,60.7094444444444,"YT",706.2,"1-hourly",19,"2101300"
6702,8394,"Dawson",-139.133333333333,64.05,"YT",370,"1-hourly",19,"2100LRP"
6702,13484,"Dawson",-139.126667,64.060854,"YT",370,"1-hourly",19,"2100LRP"
6703,8395,"Faro",-133.375833333333,62.2075,"YT",716.6,"1-hourly",19,"2100518"
6704,8396,"Old Crow",-139.839166666667,67.5705555555556,"YT",251.2,"1-hourly",19,"2100805"
6705,8397,"Teslin",-132.733333333333,60.1666666666667,"YT",705,"1-hourly",19,"2101102"
6706,8399,"Burwash Airport",-139.05,61.3666666666667,"YT",806.2,"1-hourly",19,"2100182"
8405,10385,"KINGSGATE",-116.183333,49,"BC",819.9,"daily",1,"1144230"
8406,10386,"ARMENA",-112.95,53.133333,"AB",746.8,"daily",1,"3010301"
8407,10387,"BASHAW",-112.866667,52.683333,"AB",792.5,"daily",1,"3010535"
8408,10388,"BEAVER HILLS WEST",-112.533333,53.533333,"AB",769.6,"daily",1,"3010558"
8409,10389,"BELLIS",-112.166667,54.183333,"AB",685.8,"daily",1,"3010615"
8410,10390,"BREMNER",-113.283333,53.583333,"AB",678.2,"daily",1,"3010810"
8411,10391,"BRUDERHEIM",-112.933333,53.783333,"AB",640.1,"daily",1,"3010900"
8412,10392,"CADOGAN",-110.533333,52.25,"AB",665.3,"daily",1,"3010991"
8413,10393,"CALMAR WEST",-113.866667,53.283333,"AB",725,"daily",1,"3011138"
8414,10394,"CASTOR",-111.9,52.133333,"AB",807.7,"daily",1,"3011441"
8415,10395,"CHAUVIN EXP ST",-110.133333,52.7,"AB",627.9,"daily",1,"3011480"
8416,10396,"COMPEER",-110.033333,51.966667,"AB",701,"daily",1,"3011760"
8417,10397,"CONSORT CDA EPF",-110.8,52.033333,"AB",769.6,"daily",1,"3011820"
8418,10398,"DAKOTA",-113.916667,52.733333,"AB",862.6,"daily",1,"3011952"
8419,10399,"DARWELL",-114.583333,53.6,"AB",780,"daily",1,"3011RED"
8420,10400,"DEWBERRY",-110.6,53.65,"AB",615.7,"daily",1,"3012072"
8421,10401,"EDBERG",-112.783333,52.733333,"AB",784.9,"daily",1,"3012190"
8422,10402,"EDMONTON LYNNWOOD",-113.566667,53.533333,"AB",670.6,"daily",1,"3012207"
8423,10403,"EDMONTON PLEASANTVIEW",-113.516667,53.483333,"AB",670.6,"daily",1,"3012215"
8424,10404,"EDMONTON CLOVERBAR",-113.366667,53.583333,"AB",653.8,"daily",1,"3012232"
8425,10405,"EDMONTON GARRISON",-113.366667,53.666667,"AB",683.4,"daily",1,"3012233"
8426,10406,"EDMONTON SMITH WATER TRE",-113.616667,53.466667,"AB",638.5,"daily",1,"3012234"
8427,10407,"EDMONTON AB RESEARCH PAR",-113.483333,53.45,"AB",694.2,"daily",1,"3012235"
8428,10408,"ENDIANG",-112.083333,51.916667,"AB",853.4,"daily",1,"3012425"
8429,10409,"GADSBY",-112.35,52.3,"AB",808.3,"daily",1,"3012760"
8430,10410,"GAINFORD",-114.716667,53.583333,"AB",728.5,"daily",1,"3012762"
8431,10411,"GENESEE",-114.45,53.35,"AB",701,"daily",1,"3012774"
8432,10412,"GOOSEBERRY LAKE",-110.7,52.116667,"AB",731.5,"daily",1,"3012872"
8433,10413,"HEISLER 10S",-112.25,52.516667,"AB",731.5,"daily",1,"3013128"
8434,10414,"HEMARUKA",-111.083333,51.783333,"AB",763.5,"daily",1,"3013132"
8435,10415,"HOLDEN",-112.183333,53.116667,"AB",701,"daily",1,"3013344"
8436,10416,"IRMA WEST",-111.383333,52.883333,"AB",678,"daily",1,"3013467"
8437,10417,"LAVOY",-111.866667,53.533333,"AB",670,"daily",1,"3013770"
8438,10418,"LAVOY SOUTH",-111.8,53.383333,"AB",684.5,"daily",1,"3013771"
8439,10419,"LEDUC",-113.683333,53.15,"AB",762,"daily",1,"3013780"
8440,10420,"LLOYDMINSTER SEFTON PARK",-110.166667,53.083333,"AB",682.8,"daily",1,"3013965"
8441,10421,"LOUGHEED SOUTH",-111.55,52.716667,"AB",701,"daily",1,"3013993"
8442,10422,"HOLDEN SOUTH",-112.266667,53.083333,"AB",708.7,"daily",1,"3013C44"
8443,10423,"MA-ME-O",-113.9,52.966667,"AB",853.4,"daily",1,"3014178"
8444,10424,"MANNVILLE SOUTH",-111.35,53.1,"AB",701,"daily",1,"3014188"
8445,10425,"METISKOW CDA EPF",-110.583333,52.4,"AB",685.8,"daily",1,"3014520"
8446,10426,"MINISTIK LAKE",-116.683333,53.433333,"AB",698,"daily",1,"3014560"
8447,10427,"NEW BRIGDEN",-110.5,51.716667,"AB",731.5,"daily",1,"3014785"
8448,10428,"ONOWAY",-114.2,53.7,"AB",711.7,"daily",1,"3014926"
8449,10429,"PONOKA",-113.766667,52.716667,"AB",856.5,"daily",1,"3015280"
8450,10430,"RIVERCOURSE",-110.016667,52.966667,"AB",624.8,"daily",1,"3015500"
8451,10431,"ROLLYVIEW",-113.3,53.3,"AB",740.7,"daily",1,"3015550"
8452,10432,"RYLEY",-112.45,53.25,"AB",682.8,"daily",1,"3015640"
8453,10433,"ST ALBERT",-113.616667,53.616667,"AB",680.3,"daily",1,"3015670"
8454,10434,"ST PAUL EXP ST",-111.283333,54,"AB",586.7,"daily",1,"3015680"
8455,10435,"ST VINCENT",-111.266667,54.15,"AB",640.1,"daily",1,"3015685"
8456,10436,"ST VINCENT SOUTHEAST",-111.216667,54.116667,"AB",640,"daily",1,"30156H6"
8457,10437,"SEDALIA",-110.55,51.666667,"AB",762,"daily",1,"3015798"
8458,10438,"SHALKA LAKE",-111.9,53.8,"AB",670.6,"daily",1,"3015879"
8459,10439,"SOUNDING CREEK",-111.85,52.066667,"AB",813.8,"daily",1,"3016052"
8460,10440,"TELFORDVILLE",-114.133333,53.266667,"AB",685.8,"daily",1,"3016370"
8461,10441,"TULLIBY LAKE EAST",-110.066667,53.65,"AB",583.7,"daily",1,"3016591"
8462,10442,"TULLIBY LAKE NORTH",-110.15,53.716667,"AB",594.4,"daily",1,"3016592"
8463,10443,"TWO HILLS",-111.75,53.716667,"AB",670.6,"daily",1,"3016648"
8464,10444,"UNCAS",-113.033333,53.5,"AB",750,"daily",1,"3016650"
8465,10445,"VERMILION TOWN",-110.833333,53.35,"AB",686,"daily",1,"3016808"
8466,10446,"VERMILION UNION",-110.683333,53.283333,"AB",655.3,"daily",1,"3016810"
8467,10447,"WABAMUN",-114.466667,53.566667,"AB",728.5,"daily",1,"3016900"
8468,10448,"WAINWRIGHT SNOW",-110.883333,52.833333,"AB",686.2,"daily",1,"3016928"
8469,10449,"WAINWRIGHT",-110.9,52.883333,"AB",685.8,"daily",1,"3016930"
8470,10450,"WASKATENAU",-112.783333,54.1,"AB",637,"daily",1,"3016958"
8471,10451,"WESTEROSE",-113.983333,52.95,"AB",853.4,"daily",1,"3017257"
8472,10452,"WESTEROSE 2",-114.016667,52.95,"AB",877.8,"daily",1,"3017258"
8473,10453,"WINTERBURN KOZAK",-113.816667,53.533333,"AB",700.5,"daily",1,"3017606"
8474,10454,"ACADIA VALLEY",-110.233333,51.183333,"AB",732,"daily",1,"3020018"
8475,10455,"ACADIA VALLEY EXP ST",-110.283333,51.083333,"AB",712.9,"daily",1,"3020020"
8476,10456,"ACADIA VALLEY CDA EPF",-110.133333,51.066667,"AB",NA,"daily",1,"3020022"
8477,10457,"ALIX",-113.3,52.366667,"AB",853.4,"daily",1,"3020121"
8478,10458,"ALSASK",-110.033333,51.383333,"AB",701,"daily",1,"3020220"
8479,10459,"ANTLER HILL",-113.85,52.05,"AB",944.9,"daily",1,"3020250"
8480,10460,"BEARBERRY",-114.866667,51.9,"AB",1158.2,"daily",1,"3020550"
